,net_worth_billions,age,clusters
6637,2.0,77.0,3
6638,2.0,79.0,3
6639,2.0,75.0,3
6640,2.0,80.0,3
6641,2.0,40.0,1
6642,2.0,52.0,1
6643,2.0,44.0,1
6644,2.0,81.0,3
6645,2.0,55.0,0
6646,2.0,54.0,0
6647,2.0,51.0,1
6648,2.0,68.0,0
6649,2.0,52.0,1
6650,2.0,49.0,1
6651,2.0,43.0,1
6652,2.0,72.0,3
6653,2.0,60.0,0
6654,2.0,56.0,0
6655,2.0,0.0,1
6656,2.0,63.0,0
6657,2.0,62.0,0
6658,2.0,64.0,0
6659,2.0,59.0,0
6660,2.0,58.0,0
6661,2.0,70.0,0
6662,2.0,88.0,3
6663,2.0,76.0,3
6664,2.0,56.0,0
6665,2.0,72.0,3
6666,2.0,72.0,3
6667,2.0,79.0,3
6668,2.0,56.0,0
6669,2.0,70.0,0
6670,2.0,50.0,1
6671,2.0,93.0,3
6672,2.0,70.0,0
6673,2.0,47.0,1
6674,2.0,55.0,0
6675,2.0,27.0,1
6676,2.0,39.0,1
6677,1.9,46.0,1
6678,1.9,42.0,1
6679,1.9,65.0,0
6680,1.9,63.0,0
6681,1.9,51.0,1
6682,1.9,51.0,1
6683,1.9,59.0,0
6684,1.9,58.0,0
6685,1.9,60.0,0
6686,1.9,64.0,0
6687,1.9,62.0,0
6688,1.9,50.0,1
6689,1.9,52.0,1
6690,1.9,54.0,0
6691,1.9,77.0,3
6692,1.9,82.0,3
6693,1.9,57.0,0
6694,1.9,55.0,0
6695,1.9,47.0,1
6696,1.9,47.0,1
6697,1.9,81.0,3
6698,1.9,48.0,1
6699,1.9,79.0,3
6700,1.9,66.0,0
6701,1.9,71.0,3
6702,1.9,64.0,0
6703,1.9,51.0,1
6704,1.9,70.0,0
6705,1.9,57.0,0
6706,1.9,55.0,0
6707,1.9,73.0,3
6708,1.9,46.0,1
6709,1.9,48.0,1
6710,1.9,57.0,0
6711,1.9,48.0,1
6712,1.9,56.0,0
6713,1.9,56.0,0
6714,1.9,61.0,0
6715,1.8,50.0,1
6716,1.9,49.0,1
6717,1.8,71.0,3
6718,1.9,57.0,0
6719,1.9,54.0,0
6720,1.8,56.0,0
6721,1.8,73.0,3
6722,1.8,73.0,3
6723,1.8,80.0,3
6724,1.8,90.0,3
6725,1.8,62.0,0
6726,1.8,59.0,0
6727,1.8,67.0,0
6728,1.8,64.0,0
6729,1.8,67.0,0
6730,1.8,63.0,0
6731,1.8,46.0,1
6732,1.8,56.0,0
6733,1.8,58.0,0
6734,1.8,61.0,0
6735,1.8,45.0,1
6736,1.8,65.0,0
6737,1.8,83.0,3
6738,1.8,47.0,1
6739,1.8,77.0,3
6740,1.8,64.0,0
6741,1.8,44.0,1
6742,1.8,45.0,1
6743,1.8,60.0,0
6744,1.8,54.0,0
6745,1.8,63.0,0
6746,1.8,49.0,1
6747,1.8,65.0,0
6748,1.8,72.0,3
6749,1.8,56.0,0
6750,1.8,51.0,1
6751,1.8,60.0,0
6752,1.8,55.0,0
6753,1.8,68.0,0
6754,1.8,46.0,1
6755,1.8,58.0,0
6756,1.8,70.0,0
6757,1.8,87.0,3
6758,1.8,69.0,0
6759,1.8,82.0,3
6760,1.8,66.0,0
6761,1.7,48.0,1
6762,1.8,59.0,0
6763,1.7,0.0,1
6764,1.7,63.0,0
6765,1.7,74.0,3
6766,1.7,70.0,0
6767,1.7,52.0,1
6768,1.7,52.0,1
6769,1.7,58.0,0
6770,1.7,53.0,1
6771,1.7,67.0,0
6772,1.7,59.0,0
6773,1.7,49.0,1
6774,1.7,53.0,1
6775,1.7,60.0,0
6776,1.7,55.0,0
6777,1.7,73.0,3
6778,1.7,59.0,0
6779,1.7,63.0,0
6780,1.7,58.0,0
6781,1.7,81.0,3
6782,1.7,57.0,0
6783,1.7,62.0,0
6784,1.7,69.0,0
6785,1.7,48.0,1
6786,1.7,60.0,0
6787,1.7,83.0,3
6788,1.7,75.0,3
6789,1.7,55.0,0
6790,1.7,70.0,0
6791,1.7,61.0,0
6792,1.7,54.0,0
6793,1.7,50.0,1
6794,1.7,46.0,1
6795,1.7,52.0,1
6796,1.7,59.0,0
6797,1.7,49.0,1
6798,1.7,53.0,1
6799,1.7,57.0,0
6800,1.7,58.0,0
6801,1.7,58.0,0
6802,1.7,43.0,1
6803,1.7,78.0,3
6804,1.6,83.0,3
6805,1.7,78.0,3
6806,1.7,61.0,0
6807,1.7,67.0,0
6808,1.6,48.0,1
6809,1.7,58.0,0
6810,1.6,72.0,3
6811,1.6,71.0,3
6812,1.6,54.0,0
6813,1.6,52.0,1
6814,1.6,60.0,0
6815,1.6,44.0,1
6816,1.6,68.0,0
6817,1.6,56.0,0
6818,1.6,55.0,0
6819,1.6,40.0,1
6820,1.6,58.0,0
6821,1.6,84.0,3
6822,1.6,74.0,3
6823,1.6,45.0,1
6824,1.6,75.0,3
6825,1.6,52.0,1
6826,1.6,77.0,3
6827,1.6,57.0,0
6828,1.6,67.0,0
6829,1.6,48.0,1
6830,1.6,41.0,1
6831,1.6,55.0,0
6832,1.6,0.0,1
6833,1.6,0.0,1
6834,1.6,42.0,1
6835,1.6,46.0,1
6836,1.6,54.0,0
6837,1.6,65.0,0
6838,1.6,72.0,3
6839,1.6,71.0,3
6840,1.6,29.0,1
6841,1.6,43.0,1
6842,1.6,31.0,1
6843,1.6,72.0,3
6844,1.6,48.0,1
6845,1.6,54.0,0
6846,1.6,47.0,1
6847,1.6,43.0,1
6848,1.6,63.0,0
6849,1.6,62.0,0
6850,1.6,58.0,0
6851,1.6,52.0,1
6852,1.6,76.0,3
6853,1.6,54.0,0
6854,1.6,53.0,1
6855,1.6,0.0,1
6856,1.6,44.0,1
6857,1.6,69.0,0
6858,1.6,53.0,1
6859,1.5,86.0,3
6860,1.5,55.0,0
6861,1.5,66.0,0
6862,1.5,63.0,0
6863,1.5,68.0,0
6864,1.5,50.0,1
6865,1.5,76.0,3
6866,1.5,58.0,0
6867,1.5,78.0,3
6868,1.5,71.0,3
6869,1.5,84.0,3
6870,1.5,73.0,3
6871,1.5,51.0,1
6872,1.5,47.0,1
6873,1.5,70.0,0
6874,1.5,75.0,3
6875,1.5,48.0,1
6876,1.5,69.0,0
6877,1.5,57.0,0
6878,1.5,32.0,1
6879,1.5,30.0,1
6880,1.5,38.0,1
6881,1.5,85.0,3
6882,1.5,54.0,0
6883,1.5,59.0,0
6884,1.5,39.0,1
6885,1.5,42.0,1
6886,1.5,50.0,1
6887,1.5,69.0,0
6888,1.5,50.0,1
6889,1.5,87.0,3
6890,1.5,47.0,1
6891,1.5,42.0,1
6892,1.5,74.0,3
6893,1.5,75.0,3
6894,1.5,0.0,1
6895,1.5,72.0,3
6896,1.5,58.0,0
6897,1.5,45.0,1
6898,1.5,69.0,0
6899,1.5,49.0,1
6900,1.5,53.0,1
6901,1.5,42.0,1
6902,1.5,43.0,1
6903,1.5,51.0,1
6904,1.4,63.0,0
6905,1.4,63.0,0
6906,1.5,83.0,3
6907,1.4,64.0,0
6908,1.4,58.0,0
6909,1.4,62.0,0
6910,1.4,73.0,3
6911,1.4,52.0,1
6912,1.4,45.0,1
6913,1.4,67.0,0
6914,1.4,51.0,1
6915,1.4,67.0,0
6916,1.4,58.0,0
6917,1.4,68.0,0
6918,1.4,61.0,0
6919,1.4,76.0,3
6920,1.4,44.0,1
6921,1.4,49.0,1
6922,1.4,46.0,1
6923,1.4,66.0,0
6924,1.4,65.0,0
6925,1.4,63.0,0
6926,1.4,49.0,1
6927,1.4,55.0,0
6928,1.4,63.0,0
6929,1.4,57.0,0
6930,1.4,79.0,3
6931,1.4,51.0,1
6932,1.4,44.0,1
6933,1.4,45.0,1
6934,1.4,76.0,3
6935,1.4,59.0,0
6936,1.4,56.0,0
6937,1.4,66.0,0
6938,1.4,66.0,0
6939,1.4,44.0,1
6940,1.4,57.0,0
6941,1.4,49.0,1
6942,1.4,55.0,0
6943,1.4,40.0,1
6944,1.4,74.0,3
6945,1.4,62.0,0
6946,1.4,74.0,3
6947,1.4,63.0,0
6948,1.4,60.0,0
6949,1.4,76.0,3
6950,1.4,52.0,1
6951,1.4,66.0,0
6952,1.4,69.0,0
6953,1.4,82.0,3
6954,1.4,54.0,0
6955,1.4,55.0,0
6956,1.4,65.0,0
6957,1.4,59.0,0
6958,1.4,65.0,0
6959,1.4,63.0,0
6960,1.4,76.0,3
6961,1.4,63.0,0
6962,1.4,67.0,0
6963,1.4,67.0,0
6964,1.3,68.0,0
6965,1.3,69.0,0
6966,1.3,68.0,0
6967,1.3,0.0,1
6968,1.3,69.0,0
6969,1.3,75.0,3
6970,1.3,76.0,3
6971,1.3,53.0,1
6972,1.3,52.0,1
6973,1.3,69.0,0
6974,1.3,83.0,3
6975,1.3,41.0,1
6976,1.3,83.0,3
6977,1.3,57.0,0
6978,1.3,69.0,0
6979,1.3,81.0,3
6980,1.3,70.0,0
6981,1.3,57.0,0
6982,1.3,56.0,0
6983,1.3,37.0,1
6984,1.3,62.0,0
6985,1.3,84.0,3
6986,1.3,68.0,0
6987,1.3,59.0,0
6988,1.3,59.0,0
6989,1.3,85.0,3
6990,1.3,44.0,1
6991,1.3,43.0,1
6992,1.3,52.0,1
6993,1.3,54.0,0
6994,1.3,57.0,0
6995,1.3,49.0,1
6996,1.3,75.0,3
6997,1.3,83.0,3
6998,1.3,47.0,1
6999,1.3,67.0,0
7000,1.3,70.0,0
7001,1.3,65.0,0
7002,1.3,52.0,1
7003,1.3,52.0,1
7004,1.3,52.0,1
7005,1.3,56.0,0
7006,1.3,67.0,0
7007,1.3,0.0,1
7008,1.3,66.0,0
7009,1.3,69.0,0
7010,1.3,0.0,1
7011,1.3,58.0,0
7012,1.3,54.0,0
7013,1.3,47.0,1
7014,1.3,52.0,1
7015,1.3,56.0,0
7016,1.3,54.0,0
7017,1.3,42.0,1
7018,1.2,68.0,0
7019,1.2,64.0,0
7020,1.3,51.0,1
7021,1.2,38.0,1
7022,1.2,78.0,3
7023,1.2,85.0,3
7024,1.2,0.0,1
7025,1.2,38.0,1
7026,1.2,65.0,0
7027,1.2,48.0,1
7028,1.2,73.0,3
7029,1.2,86.0,3
7030,1.2,44.0,1
7031,1.2,87.0,3
7032,1.2,56.0,0
7033,1.2,0.0,1
7034,1.2,82.0,3
7035,1.2,46.0,1
7036,1.2,65.0,0
7037,1.2,69.0,0
7038,1.2,68.0,0
7039,1.2,59.0,0
7040,1.2,58.0,0
7041,1.2,56.0,0
7042,1.2,50.0,1
7043,1.2,58.0,0
7044,1.2,53.0,1
7045,1.2,50.0,1
7046,1.2,61.0,0
7047,1.2,87.0,3
7048,1.2,50.0,1
7049,1.2,58.0,0
7050,1.2,64.0,0
7051,1.2,79.0,3
7052,1.2,53.0,1
7053,1.2,51.0,1
7054,1.2,60.0,0
7055,1.2,64.0,0
7056,1.2,47.0,1
7057,1.2,77.0,3
7058,1.2,67.0,0
7059,1.2,67.0,0
7060,1.2,73.0,3
7061,1.2,69.0,0
7062,1.2,75.0,3
7063,1.2,61.0,0
7064,1.2,73.0,3
7065,1.2,39.0,1
7066,1.2,78.0,3
7067,1.2,78.0,3
7068,1.2,82.0,3
7069,1.2,74.0,3
7070,1.2,64.0,0
7071,1.2,48.0,1
7072,1.2,53.0,1
7073,1.2,0.0,1
7074,1.2,47.0,1
7075,1.2,76.0,3
7076,1.2,63.0,0
7077,1.2,50.0,1
7078,1.2,68.0,0
7079,1.2,67.0,0
7080,1.1,63.0,0
7081,1.2,53.0,1
7082,1.2,47.0,1
7083,1.1,88.0,3
7084,1.2,59.0,0
7085,1.1,75.0,3
7086,1.1,71.0,3
7087,1.1,43.0,1
7088,1.1,48.0,1
7089,1.1,40.0,1
7090,1.1,75.0,3
7091,1.1,75.0,3
7092,1.1,56.0,0
7093,1.1,53.0,1
7094,1.1,84.0,3
7095,1.1,49.0,1
7096,1.1,39.0,1
7097,1.1,0.0,1
7098,1.1,71.0,3
7099,1.1,58.0,0
7100,1.1,48.0,1
7101,1.1,43.0,1
7102,1.1,49.0,1
7103,1.1,79.0,3
7104,1.1,74.0,3
7105,1.1,49.0,1
7106,1.1,43.0,1
7107,1.1,89.0,3
7108,1.1,44.0,1
7109,1.1,83.0,3
7110,1.1,45.0,1
7111,1.1,42.0,1
7112,1.1,62.0,0
7113,1.1,57.0,0
7114,1.1,43.0,1
7115,1.1,70.0,0
7116,1.1,63.0,0
7117,1.1,0.0,1
7118,1.1,50.0,1
7119,1.1,77.0,3
7120,1.1,66.0,0
7121,1.1,60.0,0
7122,1.1,62.0,0
7123,1.1,65.0,0
7124,1.1,55.0,0
7125,1.1,48.0,1
7126,1.1,39.0,1
7127,1.1,91.0,3
7128,1.1,58.0,0
7129,1.1,40.0,1
7130,1.1,38.0,1
7131,1.1,51.0,1
7132,1.1,55.0,0
7133,1.1,88.0,3
7134,1.1,67.0,0
7135,1.1,70.0,0
7136,1.1,69.0,0
7137,1.1,57.0,0
7138,1.1,45.0,1
7139,1.1,59.0,0
7140,1.1,56.0,0
7141,1.1,85.0,3
7142,1.1,46.0,1
7143,1.1,56.0,0
7144,1.1,50.0,1
7145,1.1,76.0,3
7146,1.1,46.0,1
7147,1.1,47.0,1
7148,1.1,77.0,3
7149,1.1,87.0,3
7150,1.1,90.0,3
7151,1.1,51.0,1
7152,1.1,48.0,1
7153,1.1,49.0,1
7154,1.1,44.0,1
7155,1.1,63.0,0
7156,1.1,36.0,1
7157,1.1,56.0,0
7158,1.1,46.0,1
7159,1.1,0.0,1
7160,1.1,48.0,1
7161,1.1,69.0,0
7162,1.1,43.0,1
7163,1.1,48.0,1
7164,1.1,44.0,1
7165,1.1,48.0,1
7166,1.0,68.0,0
7167,1.0,36.0,1
7168,1.0,60.0,0
7169,1.0,43.0,1
7170,1.0,81.0,3
7171,1.0,74.0,3
7172,1.0,71.0,3
7173,1.0,83.0,3
7174,1.0,51.0,1
7175,1.0,73.0,3
7176,1.0,46.0,1
7177,1.0,55.0,0
7178,1.0,56.0,0
7179,1.0,52.0,1
7180,1.0,47.0,1
7181,1.0,40.0,1
7182,1.0,68.0,0
7183,1.0,70.0,0
7184,1.0,49.0,1
7185,1.0,74.0,3
7186,1.0,46.0,1
7187,1.0,78.0,3
7188,1.0,82.0,3
7189,1.0,50.0,1
7190,1.0,42.0,1
7191,1.0,43.0,1
7192,1.0,56.0,0
7193,1.0,59.0,0
7194,1.0,57.0,0
7195,1.0,61.0,0
7196,1.0,67.0,0
7197,1.0,44.0,1
7198,1.0,89.0,3
7199,1.0,47.0,1
7200,1.0,67.0,0
7201,1.0,81.0,3
7202,1.0,59.0,0
7203,1.0,44.0,1
7204,1.0,50.0,1
7205,1.0,65.0,0
7206,1.0,75.0,3
7207,1.0,49.0,1
7208,1.0,74.0,3
7209,1.0,47.0,1
7210,1.0,48.0,1
7211,1.0,59.0,0
7212,1.0,66.0,0
7213,1.0,35.0,1
7214,1.0,85.0,3
7215,1.0,49.0,1
7216,1.0,64.0,0
7217,1.0,87.0,3
7218,1.0,45.0,1
7219,1.0,41.0,1
7220,1.0,68.0,0
7221,1.0,37.0,1
7222,1.0,45.0,1
7223,1.0,84.0,3
7224,1.0,58.0,0
7225,1.0,45.0,1
7226,1.0,45.0,1
7227,1.0,63.0,0
7228,1.0,46.0,1
7229,1.0,69.0,0
7230,1.0,56.0,0
7231,1.0,37.0,1
7232,1.0,48.0,1
7233,1.0,61.0,0
7234,1.0,46.0,1
7235,1.0,49.0,1
7236,69.0,72.0,2
7237,61.0,56.0,2
7238,44.0,81.0,4
7239,41.0,63.0,4
7240,37.5,75.0,4
7241,36.0,67.0,4
7242,30.0,55.0,4
7243,26.0,64.0,4
7244,25.5,83.0,4
7245,25.4,92.0,4
7246,25.3,57.0,4
7247,25.0,76.0,4
7248,25.0,71.0,4
7249,24.9,78.0,4
7250,24.0,89.0,4
7251,23.7,64.0,4
7252,23.3,62.0,4
7253,23.1,68.0,4
7254,22.3,54.0,4
7255,22.0,70.0,4
7256,20.7,61.0,4
7257,20.0,81.0,4
7258,19.0,85.0,4
7259,18.7,38.0,4
7260,18.7,39.0,4
7261,18.4,48.0,4
7262,18.3,0.0,1
7263,18.1,58.0,4
7264,18.0,57.0,4
7265,18.0,84.0,4
7266,18.0,58.0,4
7267,17.8,63.0,4
7268,17.8,69.0,4
7269,17.6,68.0,4
7270,17.5,54.0,4
7271,17.5,27.0,1
7272,17.4,56.0,4
7273,16.5,80.0,4
7274,16.0,45.0,4
7275,16.0,86.0,4
7276,15.9,47.0,4
7277,15.9,55.0,4
7278,15.9,66.0,4
7279,15.7,56.0,4
7280,15.3,46.0,4
7281,14.5,51.0,4
7282,14.4,74.0,4
7283,14.2,59.0,4
7284,14.2,58.0,4
7285,14.0,76.0,4
7286,14.0,88.0,3
7287,13.8,80.0,4
7288,13.8,72.0,4
7289,13.8,75.0,4
7290,13.8,73.0,4
7291,13.5,61.0,4
7292,13.4,47.0,1
7293,13.2,46.0,1
7294,13.0,49.0,1
7295,13.0,75.0,4
7296,12.5,67.0,4
7297,12.5,92.0,3
7298,12.5,56.0,4
7299,12.4,88.0,3
7300,12.4,79.0,3
7301,12.4,54.0,4
7302,12.2,83.0,3
7303,12.1,45.0,1
7304,12.0,79.0,3
7305,12.0,72.0,3
7306,12.0,69.0,4
7307,11.9,54.0,0
7308,11.9,56.0,0
7309,11.5,76.0,3
7310,11.3,67.0,0
7311,11.2,54.0,0
7312,11.2,45.0,1
7313,11.0,60.0,0
7314,11.0,66.0,0
7315,10.9,62.0,0
7316,10.8,40.0,1
7317,10.7,73.0,3
7318,10.6,46.0,1
7319,10.4,89.0,3
7320,10.3,50.0,1
7321,10.2,43.0,1
7322,10.2,63.0,0
7323,10.0,62.0,0
7324,10.0,69.0,0
7325,10.0,85.0,3
7326,10.0,86.0,3
7327,10.0,63.0,0
7328,9.9,86.0,3
7329,9.9,73.0,3
7330,9.8,74.0,3
7331,9.7,82.0,3
7332,9.5,35.0,1
7333,9.3,77.0,3
7334,9.1,59.0,0
7335,9.0,48.0,1
7336,9.0,69.0,0
7337,9.0,45.0,1
7338,9.0,80.0,3
7339,8.8,44.0,1
7340,8.5,50.0,1
7341,8.3,56.0,0
7342,8.3,59.0,0
7343,8.3,70.0,3
7344,8.3,81.0,3
7345,8.2,47.0,1
7346,8.2,67.0,0
7347,8.2,48.0,1
7348,8.1,55.0,0
7349,8.1,54.0,0
7350,8.1,77.0,3
7351,8.0,44.0,1
7352,8.0,87.0,3
7353,7.8,52.0,1
7354,7.8,82.0,3
7355,7.7,57.0,0
7356,7.6,71.0,3
7357,7.5,72.0,3
7358,7.5,63.0,0
7359,7.4,56.0,0
7360,7.3,55.0,0
7361,7.3,69.0,0
7362,7.2,77.0,3
7363,7.2,68.0,0
7364,7.2,54.0,0
7365,7.2,60.0,0
7366,7.1,79.0,3
7367,7.1,84.0,3
7368,7.0,53.0,1
7369,7.0,72.0,3
7370,7.0,59.0,0
7371,7.0,72.0,3
7372,7.0,68.0,0
7373,6.9,56.0,0
7374,6.8,66.0,0
7375,6.8,62.0,0
7376,6.7,54.0,0
7377,6.7,49.0,1
7378,6.7,44.0,1
7379,6.6,85.0,3
7380,6.6,71.0,3
7381,6.5,55.0,0
7382,6.5,71.0,3
7383,6.5,68.0,0
7384,6.5,46.0,1
7385,6.5,60.0,0
7386,6.5,82.0,3
7387,6.5,66.0,0
7388,6.4,74.0,3
7389,6.4,56.0,0
7390,6.4,82.0,3
7391,6.4,80.0,3
7392,6.3,78.0,3
7393,6.3,72.0,3
7394,6.3,64.0,0
7395,6.3,61.0,0
7396,6.2,74.0,3
7397,6.2,69.0,0
7398,6.2,47.0,1
7399,6.2,56.0,0
7400,6.2,55.0,0
7401,6.0,64.0,0
7402,6.0,63.0,0
7403,6.0,63.0,0
7404,5.9,92.0,3
7405,5.9,75.0,3
7406,5.9,86.0,3
7407,5.9,55.0,0
7408,5.8,50.0,1
7409,5.8,53.0,1
7410,5.8,81.0,3
7411,5.8,63.0,0
7412,5.8,61.0,0
7413,5.7,56.0,0
7414,5.7,82.0,3
7415,5.7,40.0,1
7416,5.7,62.0,0
7417,5.7,48.0,1
7418,5.6,63.0,0
7419,5.5,69.0,0
7420,5.5,61.0,0
7421,5.5,71.0,3
7422,5.5,65.0,0
7423,5.5,67.0,0
7424,5.4,53.0,1
7425,5.4,49.0,1
7426,5.4,67.0,0
7427,5.4,77.0,3
7428,5.3,65.0,0
7429,5.3,53.0,1
7430,5.3,67.0,0
7431,5.2,73.0,3
7432,5.2,64.0,0
7433,5.2,76.0,3
7434,5.1,63.0,0
7435,5.1,71.0,3
7436,5.1,47.0,1
7437,5.1,61.0,0
7438,5.1,51.0,1
7439,5.1,54.0,0
7440,5.0,86.0,3
7441,5.0,69.0,0
7442,5.0,63.0,0
7443,5.0,88.0,3
7444,5.0,66.0,0
7445,5.0,66.0,0
7446,5.0,53.0,1
7447,5.0,82.0,3
7448,5.0,88.0,3
7449,5.0,77.0,3
7450,5.0,80.0,3
7451,4.9,74.0,3
7452,4.9,44.0,1
7453,4.9,63.0,0
7454,4.9,83.0,3
7455,4.9,70.0,0
7456,4.8,58.0,0
7457,4.8,58.0,0
7458,4.7,62.0,0
7459,4.7,40.0,1
7460,4.7,44.0,1
7461,4.7,62.0,0
7462,4.7,66.0,0
7463,4.7,94.0,3
7464,4.7,30.0,1
7465,4.6,75.0,3
7466,4.6,53.0,1
7467,4.5,68.0,0
7468,4.5,61.0,0
7469,4.5,79.0,3
7470,4.5,67.0,0
7471,4.5,72.0,3
7472,4.5,68.0,0
7473,4.5,44.0,1
7474,4.5,0.0,1
7475,4.5,66.0,0
7476,4.5,48.0,1
7477,4.4,77.0,3
7478,4.4,48.0,1
7479,4.4,70.0,0
7480,4.4,81.0,3
7481,4.4,88.0,3
7482,4.4,70.0,0
7483,4.3,58.0,0
7484,4.3,57.0,0
7485,4.3,85.0,3
7486,4.3,101.0,3
7487,4.3,83.0,3
7488,4.3,35.0,1
7489,4.3,74.0,3
7490,4.2,61.0,0
7491,4.2,66.0,0
7492,4.2,64.0,0
7493,4.2,91.0,3
7494,4.2,60.0,0
7495,4.2,81.0,3
7496,4.2,51.0,1
7497,4.2,68.0,0
7498,4.2,66.0,0
7499,4.2,46.0,1
7500,4.2,73.0,3
7501,4.2,86.0,3
7502,4.2,40.0,1
7503,4.2,47.0,1
7504,4.2,45.0,1
7505,4.1,48.0,1
7506,4.1,85.0,3
7507,4.1,29.0,1
7508,4.1,42.0,1
7509,4.1,53.0,1
7510,4.1,50.0,1
7511,4.0,86.0,3
7512,4.0,57.0,0
7513,4.0,68.0,0
7514,4.0,70.0,0
7515,4.0,79.0,3
7516,4.0,71.0,3
7517,4.0,68.0,0
7518,4.0,78.0,3
7519,4.0,79.0,3
7520,4.0,57.0,0
7521,4.0,63.0,0
7522,4.0,54.0,0
7523,3.9,54.0,0
7524,3.9,63.0,0
7525,3.8,77.0,3
7526,3.8,64.0,0
7527,3.8,60.0,0
7528,3.8,75.0,3
7529,3.8,67.0,0
7530,3.8,83.0,3
7531,3.7,66.0,0
7532,3.7,66.0,0
7533,3.7,62.0,0
7534,3.7,74.0,3
7535,3.7,55.0,0
7536,3.7,63.0,0
7537,3.7,75.0,3
7538,3.7,70.0,0
7539,3.6,64.0,0
7540,3.6,38.0,1
7541,3.6,75.0,3
7542,3.6,86.0,3
7543,3.6,63.0,0
7544,3.6,43.0,1
7545,3.6,63.0,0
7546,3.6,62.0,0
7547,3.6,60.0,0
7548,3.6,68.0,0
7549,3.5,58.0,0
7550,3.5,52.0,1
7551,3.5,49.0,1
7552,3.5,51.0,1
7553,3.5,62.0,0
7554,3.5,74.0,3
7555,3.5,71.0,3
7556,3.5,75.0,3
7557,3.5,27.0,1
7558,3.5,81.0,3
7559,3.5,73.0,3
7560,3.5,74.0,3
7561,3.5,39.0,1
7562,3.5,66.0,0
7563,3.5,77.0,3
7564,3.5,65.0,0
7565,3.4,60.0,0
7566,3.4,82.0,3
7567,3.4,60.0,0
7568,3.4,78.0,3
7569,3.4,42.0,1
7570,3.4,57.0,0
7571,3.4,68.0,0
7572,3.4,60.0,0
7573,3.4,60.0,0
7574,3.4,46.0,1
7575,3.4,79.0,3
7576,3.4,72.0,3
7577,3.4,70.0,0
7578,3.4,66.0,0
7579,3.3,60.0,0
7580,3.3,88.0,3
7581,3.3,78.0,3
7582,3.3,94.0,3
7583,3.3,44.0,1
7584,3.3,86.0,3
7585,3.3,79.0,3
7586,3.3,83.0,3
7587,3.3,50.0,1
7588,3.3,60.0,0
7589,3.3,60.0,0
7590,3.3,62.0,0
7591,3.3,62.0,0
7592,3.3,46.0,1
7593,3.2,78.0,3
7594,3.2,59.0,0
7595,3.2,73.0,3
7596,3.2,77.0,3
7597,3.2,71.0,3
7598,3.2,75.0,3
7599,3.2,64.0,0
7600,3.2,67.0,0
7601,3.2,91.0,3
7602,3.1,81.0,3
7603,3.1,49.0,1
7604,3.1,49.0,1
7605,3.1,61.0,0
7606,3.1,54.0,0
7607,3.1,71.0,3
7608,3.1,57.0,0
7609,3.1,81.0,3
7610,3.1,70.0,0
7611,3.1,51.0,1
7612,3.0,38.0,1
7613,3.0,63.0,0
7614,3.0,43.0,1
7615,3.0,43.0,1
7616,3.0,71.0,3
7617,3.0,62.0,0
7618,3.0,85.0,3
7619,3.0,49.0,1
7620,3.0,76.0,3
7621,3.0,63.0,0
7622,3.0,59.0,0
7623,3.0,86.0,3
7624,3.0,56.0,0
7625,3.0,67.0,0
7626,3.0,64.0,0
7627,3.0,67.0,0
7628,3.0,74.0,3
7629,3.0,64.0,0
7630,3.0,60.0,0
7631,3.0,52.0,1
7632,3.0,65.0,0
7633,3.0,69.0,0
7634,3.0,51.0,1
7635,3.0,61.0,0
7636,2.9,57.0,0
7637,2.9,89.0,3
7638,2.9,60.0,0
7639,2.9,83.0,3
7640,2.9,64.0,0
7641,2.9,69.0,0
7642,2.9,67.0,0
7643,2.9,42.0,1
7644,2.9,88.0,3
7645,2.9,70.0,0
7646,2.9,67.0,0
7647,2.9,82.0,3
7648,2.9,69.0,0
7649,2.9,47.0,1
7650,2.9,65.0,0
7651,2.9,71.0,3
7652,2.9,55.0,0
7653,2.8,60.0,0
7654,2.8,86.0,3
7655,2.8,50.0,1
7656,2.8,59.0,0
7657,2.8,41.0,1
7658,2.8,62.0,0
7659,2.8,65.0,0
7660,2.8,40.0,1
7661,2.8,74.0,3
7662,2.8,81.0,3
7663,2.8,78.0,3
7664,2.8,65.0,0
7665,2.8,58.0,0
7666,2.8,76.0,3
7667,2.8,58.0,0
7668,2.8,72.0,3
7669,2.8,58.0,0
7670,2.8,48.0,1
7671,2.8,50.0,1
7672,2.8,62.0,0
7673,2.8,60.0,0
7674,2.8,62.0,0
7675,2.8,71.0,3
7676,2.8,52.0,1
7677,2.7,51.0,1
7678,2.7,83.0,3
7679,2.7,50.0,1
7680,2.7,55.0,0
7681,2.7,61.0,0
7682,2.7,61.0,0
7683,2.7,62.0,0
7684,2.7,74.0,3
7685,2.7,60.0,0
7686,2.7,47.0,1
7687,2.7,65.0,0
7688,2.7,50.0,1
7689,2.7,52.0,1
7690,2.7,55.0,0
7691,2.7,50.0,1
7692,2.7,88.0,3
7693,2.7,62.0,0
7694,2.7,64.0,0
7695,2.7,55.0,0
7696,2.7,49.0,1
7697,2.7,58.0,0
7698,2.7,46.0,1
7699,2.6,83.0,3
7700,2.6,59.0,0
7701,2.6,89.0,3
7702,2.6,85.0,3
7703,2.6,79.0,3
7704,2.6,82.0,3
7705,2.6,72.0,3
7706,2.6,73.0,3
7707,2.6,85.0,3
7708,2.6,60.0,0
7709,2.6,70.0,0
7710,2.6,52.0,1
7711,2.6,65.0,0
